record_id,date (mm/dd/yyyy),plot_id,species_id,sex,hindfoot_length,weight
21465,3/12/1994,11,DM,M,37,46
21466,3/12/1994,11,DM,M,37,44
21467,3/12/1994,14,DM,M,36,47
21468,3/12/1994,11,DM,F,36,37
21469,3/12/1994,6,PF,M,16,7
21470,3/12/1994,13,DM,M,36,42
21471,3/12/1994,5,PF,M,14,7
21472,3/12/1994,4,DM,F,37,47
21473,3/12/1994,6,RM,F,16,13
21474,3/12/1994,11,DM,M,39,55
21475,3/12/1994,11,DM,F,35,44
21476,3/12/1994,4,DM,M,36,48
21477,3/12/1994,11,DM,M,38,44
21478,3/12/1994,8,DM,M,37,49
21479,3/12/1994,9,DM,M,38,43
21480,3/12/1994,8,OT,M,21,23
21481,3/12/1994,10,,,NA,9999
21482,3/12/1994,15,,,NA,9999
21483,3/12/1994,16,,,NA,9999
21484,4/10/1994,22,DM,M,39,47
21485,4/10/1994,24,RM,M,16,10
21486,4/10/1994,19,PP,M,22,20
21487,4/10/1994,19,PF,F,16,6
21488,4/10/1994,22,DM,M,39,57
21489,4/10/1994,22,DS,F,51,78
21490,4/10/1994,22,DM,M,36,51
21491,4/10/1994,22,DM,F,37,43
21492,4/10/1994,2,OT,M,21,31
21493,4/10/1994,12,DM,F,37,41
21494,4/10/1994,2,OT,F,20,30
21495,4/10/1994,22,DS,M,50,118
21496,4/10/1994,21,PF,F,17,8
21497,4/10/1994,17,DM,M,36,51
21498,4/10/1994,22,PP,F,20,13
21499,4/10/1994,18,RM,M,18,11
21500,4/10/1994,17,DM,F,35,45
21501,4/10/1994,12,DM,F,37,37
21502,4/10/1994,2,DM,M,39,41
21503,4/10/1994,19,PF,M,16,6
21504,4/10/1994,1,DM,F,NA,44
21505,4/10/1994,2,DM,M,35,52
21506,4/10/1994,1,DM,M,38,42
21507,4/10/1994,2,NL,M,NA,180
21508,4/10/1994,17,DM,M,35,31
21509,4/10/1994,12,OT,M,20,24
21510,4/10/1994,2,PP,M,22,18
21511,4/10/1994,1,DM,M,36,44
21512,4/10/1994,19,PF,M,17,10
21513,4/10/1994,17,PF,F,NA,6
21514,4/10/1994,1,DM,M,38,49
21515,4/10/1994,19,PF,M,14,8
21516,4/10/1994,7,PP,F,22,18
21517,4/10/1994,20,,,NA,9999
21518,4/10/1994,23,,,NA,9999
21519,4/11/1994,9,DM,F,36,43
21520,4/11/1994,4,DM,F,37,49
21521,4/11/1994,6,PF,M,17,7
21522,4/11/1994,3,RM,M,16,9
21523,4/11/1994,14,DM,M,37,46
21524,4/11/1994,3,RM,F,17,11
21525,4/11/1994,8,DO,M,36,51
21526,4/11/1994,3,PP,M,21,19
21527,4/11/1994,3,NL,M,34,180
21528,4/11/1994,14,DM,M,36,41
21529,4/11/1994,4,DM,F,37,41
21530,4/11/1994,11,DM,M,38,43
21531,4/11/1994,11,DM,M,38,46
21532,4/11/1994,13,DM,M,36,44
21533,4/11/1994,11,DM,M,39,45
21534,4/11/1994,8,DM,M,37,44
21535,4/11/1994,13,OT,M,22,22
21536,4/11/1994,11,DM,M,37,44
21537,4/11/1994,11,DM,F,37,50
21538,4/11/1994,14,DM,M,36,47
21539,4/11/1994,6,PP,M,22,16
21540,4/11/1994,11,DM,F,36,45
21541,4/11/1994,8,DO,F,38,49
21542,4/11/1994,4,DM,M,36,23
21543,4/11/1994,8,SS,,NA,9999
21544,4/11/1994,8,DM,M,38,51
21545,4/11/1994,11,DM,M,39,52
21546,4/11/1994,15,RM,M,16,8
21547,4/11/1994,9,DM,M,38,46
21548,4/11/1994,16,PP,M,21,20
21549,4/11/1994,4,DM,F,34,24
21550,4/11/1994,11,DM,F,37,35
21551,4/11/1994,9,DM,M,37,43
21552,4/11/1994,11,DM,M,32,43
21553,4/11/1994,10,RM,F,16,10
21554,4/11/1994,5,,,NA,9999
21555,5/18/1994,2,DM,M,36,44
21556,5/18/1994,18,UR,,NA,9999
21557,5/18/1994,24,SO,M,28,86
21558,5/18/1994,2,NL,M,35,9999
21559,5/18/1994,19,PF,M,16,8
21560,5/18/1994,2,DM,M,36,51
21561,5/18/1994,19,PF,M,16,6
21562,5/18/1994,24,RM,F,17,10
21563,5/18/1994,17,DM,M,NA,9999
21564,5/18/1994,7,RM,M,18,11
21565,5/18/1994,21,PP,M,21,20
21566,5/18/1994,19,PF,M,16,9
21567,5/18/1994,17,DM,M,37,51
21568,5/18/1994,1,DM,M,36,48
21569,5/18/1994,17,DM,M,37,38
21570,5/18/1994,12,DM,F,36,42
21571,5/18/1994,7,PP,F,20,15
21572,5/18/1994,21,PF,F,17,7
21573,5/18/1994,21,PF,M,17,7
21574,5/18/1994,23,AH,,NA,9999
21575,5/18/1994,12,DM,M,35,29
21576,5/18/1994,24,RM,M,17,9
21577,5/18/1994,2,OT,M,20,32
21578,5/18/1994,23,AH,,NA,9999
21579,5/18/1994,22,DS,F,52,9999
21580,5/18/1994,19,PP,M,22,19
21581,5/18/1994,21,PP,F,22,24
21582,5/18/1994,20,,,NA,9999
21583,5/19/1994,3,PP,F,26,21
21584,5/19/1994,4,DM,F,37,43
21585,5/19/1994,14,DM,M,38,44
21586,5/19/1994,4,DM,M,36,26
21587,5/19/1994,4,DM,M,39,51
21588,5/19/1994,11,DM,F,34,18
21589,5/19/1994,8,AH,,NA,9999
21590,5/19/1994,6,PF,F,15,6
21591,5/19/1994,11,DM,F,35,16
21592,5/19/1994,4,DM,F,37,42
21593,5/19/1994,8,DO,M,37,54
21594,5/19/1994,13,UL,,NA,9999
21595,5/19/1994,14,DM,M,37,46
21596,5/19/1994,11,DM,M,34,18
21597,5/19/1994,8,DO,M,38,52
21598,5/19/1994,8,DM,M,38,51
21599,5/19/1994,13,DM,F,35,38
21600,5/19/1994,8,AH,,NA,9999
21601,5/19/1994,8,UL,,NA,9999
21602,5/19/1994,9,DM,M,38,47
21603,5/19/1994,13,OL,F,21,19
21604,5/19/1994,14,DM,M,36,46
21605,5/19/1994,13,DM,M,34,45
21606,5/19/1994,13,OT,M,22,28
21607,5/19/1994,11,DM,M,37,44
21608,5/19/1994,9,DM,M,38,42
21609,5/19/1994,10,,,NA,9999
21610,5/19/1994,15,,,NA,9999
21611,5/19/1994,5,,,NA,9999
21612,5/19/1994,16,,,NA,9999
21613,6/14/1994,19,PF,F,15,11
21614,6/14/1994,17,DM,F,36,24
21615,6/14/1994,17,DM,M,36,40
21616,6/14/1994,7,PP,M,22,11
21617,6/14/1994,2,DO,M,38,42
21618,6/14/1994,17,DM,M,37,50
21619,6/14/1994,2,RM,M,17,9
21620,6/14/1994,18,PP,F,21,19
21621,6/14/1994,22,DS,F,50,104
21622,6/14/1994,12,DM,M,37,33
21623,6/14/1994,12,DM,F,38,45
21624,6/14/1994,21,PP,F,22,20
21625,6/14/1994,19,PF,M,16,8
21626,6/14/1994,17,DM,F,37,41
21627,6/14/1994,7,PP,F,23,19
21628,6/14/1994,7,PP,F,22,17
21629,6/14/1994,1,OL,F,21,37
21630,6/14/1994,17,PF,F,NA,9999
21631,6/14/1994,1,DM,M,38,42
21632,6/14/1994,20,PP,F,22,22
21633,6/14/1994,7,PP,F,21,12
21634,6/14/1994,18,PP,M,22,18
21635,6/14/1994,24,,,NA,9999
21636,6/14/1994,23,,,NA,9999
21637,6/15/1994,13,OL,M,22,25
21638,6/15/1994,5,SS,,NA,9999
21639,6/15/1994,11,DM,F,36,29
21640,6/15/1994,5,SS,,NA,9999
21641,6/15/1994,14,DM,M,38,43
21642,6/15/1994,3,PP,M,22,18
21643,6/15/1994,8,DM,M,36,49
21644,6/15/1994,11,DM,M,38,44
21645,6/15/1994,8,DO,M,36,53
21646,6/15/1994,14,DM,M,37,45
21647,6/15/1994,13,OL,F,22,30
21648,6/15/1994,3,PP,M,21,19
21649,6/15/1994,8,DM,F,36,39
21650,6/15/1994,13,PP,F,21,17
21651,6/15/1994,4,DM,F,35,19
21652,6/15/1994,11,DM,F,36,26
21653,6/15/1994,15,,,NA,9999
21654,6/15/1994,16,,,NA,9999
21655,6/15/1994,10,,,NA,9999
21656,6/15/1994,9,,,NA,9999
21657,6/15/1994,6,,,NA,9999
21658,7/8/1994,12,DM,F,35,42
21659,7/8/1994,17,DM,F,35,30
21660,7/8/1994,17,DM,M,37,43
21661,7/8/1994,19,PF,F,16,11
21662,7/8/1994,7,PP,M,17,19
21663,7/8/1994,20,PP,F,21,23
21664,7/8/1994,17,DM,M,37,52
21665,7/8/1994,12,DM,F,37,34
21666,7/8/1994,22,DS,,52,103
21667,7/8/1994,1,DM,M,36,47
21668,7/8/1994,22,DM,M,36,41
21669,7/8/1994,21,PP,M,22,18
21670,7/8/1994,23,RM,M,17,10
21671,7/8/1994,19,PF,F,16,7
21672,7/8/1994,7,PP,F,22,22
21673,7/8/1994,1,PP,F,22,16
21674,7/8/1994,12,DM,M,36,36
21675,7/8/1994,1,DM,F,35,32
21676,7/8/1994,18,PP,M,21,19
21677,7/8/1994,23,RM,F,16,8
21678,7/8/1994,2,DO,M,36,44
21679,7/8/1994,19,PP,F,22,9999
21680,7/8/1994,24,,,NA,9999
21681,7/9/1994,4,DM,F,36,41
21682,7/9/1994,13,PP,M,23,20
21683,7/9/1994,3,PP,M,23,20
21684,7/9/1994,3,PP,F,NA,9999
21685,7/9/1994,4,SS,,NA,9999
21686,7/9/1994,14,DM,M,37,43
21687,7/9/1994,10,SS,,NA,9999
21688,7/9/1994,8,DO,F,37,41
21689,7/9/1994,8,DO,M,37,52
21690,7/9/1994,8,SS,,NA,9999
21691,7/9/1994,14,DM,M,37,43
21692,7/9/1994,13,AH,,NA,9999
21693,7/9/1994,8,DM,M,38,49
21694,7/9/1994,11,DM,M,38,44
21695,7/9/1994,3,RM,M,17,12
21696,7/9/1994,8,DM,F,37,41
21697,7/9/1994,14,AB,,NA,9999
21698,7/9/1994,13,OT,F,21,27
21699,7/9/1994,3,RM,F,22,11
21700,7/9/1994,11,DM,F,35,31
21701,7/9/1994,13,OL,M,22,29
21702,7/9/1994,5,,,NA,9999
21703,7/9/1994,6,,,NA,9999
21704,7/9/1994,16,,,NA,9999
21705,7/9/1994,15,,,NA,9999
21706,7/9/1994,9,DM,M,37,47
21707,8/17/1994,17,DM,F,35,36
21708,8/17/1994,2,DM,M,36,44
21709,8/17/1994,7,PP,F,21,17
21710,8/17/1994,17,DM,M,36,48
21711,8/17/1994,22,DS,M,50,111
21712,8/17/1994,21,PP,M,23,22
21713,8/17/1994,24,RM,F,16,10
21714,8/17/1994,21,PF,M,16,8
21715,8/17/1994,11,DM,M,38,43
21716,8/17/1994,1,DM,F,35,41
21717,8/17/1994,11,DM,M,36,31
21718,8/17/1994,18,PF,F,NA,9
21719,8/17/1994,17,DM,M,36,51
21720,8/17/1994,20,PP,F,21,21
21721,8/17/1994,17,PF,F,15,8
21722,8/17/1994,7,PP,F,22,20
21723,8/17/1994,2,PP,M,NA,9999
21724,8/17/1994,21,PF,F,15,7
21725,8/17/1994,1,DM,F,36,47
21726,8/17/1994,2,PP,F,21,15
21727,8/17/1994,21,PP,F,21,19
21728,8/17/1994,19,PP,F,22,18
21729,8/17/1994,20,PF,M,16,9
21730,8/17/1994,23,,,NA,9999
21731,8/18/1994,9,DM,F,36,26
21732,8/18/1994,3,PP,M,22,11
21733,8/18/1994,3,PP,F,24,24
21734,8/18/1994,13,OL,F,20,19
21735,8/18/1994,3,NL,M,35,183
21736,8/18/1994,6,PF,F,15,8
21737,8/18/1994,12,DM,F,34,21
21738,8/18/1994,4,DM,F,36,56
21739,8/18/1994,14,DM,M,37,46
21740,8/18/1994,12,DM,F,36,41
21741,8/18/1994,12,DM,F,36,43
21742,8/18/1994,3,PP,M,22,11
21743,8/18/1994,14,OL,F,21,16
21744,8/18/1994,15,PP,M,21,20
21745,8/18/1994,12,DM,M,37,42
21746,8/18/1994,16,RM,F,16,12
21747,8/18/1994,14,DM,M,36,48
21748,8/18/1994,6,PP,M,23,20
21749,8/18/1994,6,PP,M,22,14
21750,8/18/1994,14,OL,M,20,19
21751,8/18/1994,5,PP,M,22,17
21752,8/18/1994,8,PP,M,22,16
21753,8/18/1994,13,DM,M,36,43
21754,8/18/1994,10,,,NA,9999
21755,9/6/1994,19,PF,M,17,9
21756,9/6/1994,17,DM,F,36,40
21757,9/6/1994,2,DM,M,38,46
21758,9/6/1994,7,AH,,NA,9999
21759,9/6/1994,21,PF,F,17,8
21760,9/6/1994,12,DM,F,37,27
21761,9/6/1994,21,PP,M,24,22
21762,9/6/1994,22,DS,M,50,112
21763,9/6/1994,12,OL,F,NA,26
21764,9/6/1994,2,PP,F,21,15
21765,9/6/1994,1,DM,F,38,46
21766,9/6/1994,17,DM,M,36,39
21767,9/6/1994,21,PP,F,22,15
21768,9/6/1994,22,PP,M,22,14
21769,9/6/1994,12,DM,F,36,42
21770,9/6/1994,17,DM,M,36,55
21771,9/6/1994,21,PF,F,15,8
21772,9/6/1994,21,PF,M,17,9
21773,9/6/1994,21,PF,F,15,8
21774,9/6/1994,19,PP,F,22,18
21775,9/6/1994,18,,,NA,9999
21776,9/6/1994,24,,,NA,9999
21777,9/6/1994,23,,,NA,9999
21778,9/6/1994,20,,,NA,9999
21779,9/7/1994,13,OL,M,21,21
21780,9/7/1994,5,OL,M,20,17
21781,9/7/1994,3,PP,F,24,16
21782,9/7/1994,13,DM,M,35,46
21783,9/7/1994,16,RM,F,17,13
21784,9/7/1994,3,PP,F,23,20
21785,9/7/1994,6,PF,F,16,9
21786,9/7/1994,15,PP,F,26,18
21787,9/7/1994,14,DM,M,37,46
21788,9/7/1994,3,RM,F,18,14
21789,9/7/1994,11,DM,M,38,45
21790,9/7/1994,14,DM,M,35,48
21791,9/7/1994,11,DM,M,39,39
21792,9/7/1994,13,OL,F,20,23
21793,9/7/1994,15,PP,M,21,17
21794,9/7/1994,9,DM,F,37,49
21795,9/7/1994,3,PP,M,22,16
21796,9/7/1994,8,AH,,NA,9999
21797,9/7/1994,4,DM,F,36,28
21798,9/7/1994,6,PP,,NA,9999
21799,9/7/1994,5,PP,M,23,17
21800,9/7/1994,9,SS,,NA,9999
21801,9/7/1994,8,PP,M,21,16
21802,9/7/1994,14,DM,M,39,49
21803,9/7/1994,9,DM,M,37,45
21804,9/7/1994,15,AH,,NA,9999
21805,9/7/1994,8,DM,M,38,52
21806,9/7/1994,10,,,NA,9999
21807,10/12/1994,20,SU,,NA,9999
21808,10/12/1994,12,DM,M,36,39
21809,10/12/1994,20,RM,F,17,16
21810,10/12/1994,2,PP,F,21,14
21811,10/12/1994,17,AH,,NA,9999
21812,10/12/1994,21,PF,F,16,8
21813,10/12/1994,17,DM,F,36,45
21814,10/12/1994,2,DM,M,38,43
21815,10/12/1994,12,DM,M,37,47
21816,10/12/1994,19,PF,F,16,9
21817,10/12/1994,12,OL,F,NA,27
21818,10/12/1994,12,NL,M,37,220
21819,10/12/1994,1,DM,F,36,43
21820,10/12/1994,17,PF,F,16,7
21821,10/12/1994,22,PP,M,22,14
21822,10/12/1994,12,DM,M,36,48
21823,10/12/1994,12,DM,F,37,42
21824,10/12/1994,17,AH,,NA,9999
21825,10/12/1994,22,DS,M,49,112
21826,10/12/1994,12,DM,M,36,44
21827,10/12/1994,21,PP,F,22,16
21828,10/12/1994,2,DO,M,37,48
21829,10/12/1994,17,DM,M,37,41
21830,10/12/1994,12,DM,F,37,38
21831,10/12/1994,19,PF,M,16,9
21832,10/12/1994,17,DM,M,37,52
21833,10/12/1994,2,DO,M,36,52
21834,10/12/1994,18,PF,F,16,8
21835,10/12/1994,20,PP,F,22,18
21836,10/12/1994,17,DM,F,37,42
21837,10/12/1994,21,PF,F,16,7
21838,10/12/1994,21,PF,F,16,7
21839,10/12/1994,7,RM,M,17,9
21840,10/12/1994,1,DM,F,37,45
21841,10/12/1994,24,,,NA,9999
21842,10/12/1994,23,,,NA,9999
21843,10/13/1994,3,RM,F,18,14
21844,10/13/1994,4,DM,F,37,37
21845,10/13/1994,3,PP,F,22,19
21846,10/13/1994,4,DM,F,22,14
21847,10/13/1994,3,PP,F,23,14
21848,10/13/1994,9,DO,F,37,48
21849,10/13/1994,4,PF,F,14,9999
21850,10/13/1994,8,DO,F,36,52
21851,10/13/1994,13,DM,M,37,44
21852,10/13/1994,11,DM,M,36,39
21853,10/13/1994,14,DM,M,36,42
21854,10/13/1994,4,DM,F,37,42
21855,10/13/1994,14,DM,M,37,48
21856,10/13/1994,14,DM,M,36,44
21857,10/13/1994,11,DM,M,38,44
21858,10/13/1994,13,PP,F,22,18
21859,10/13/1994,3,PP,F,22,14
21860,10/13/1994,16,RM,F,16,15
21861,10/13/1994,4,PF,M,15,7
21862,10/13/1994,4,PF,F,16,9999
21863,10/13/1994,8,OL,F,21,18
21864,10/13/1994,5,PP,M,22,16
21865,10/13/1994,6,PP,M,22,14
21866,10/13/1994,4,DM,M,36,39
21867,10/13/1994,9,DM,F,37,43
21868,10/13/1994,8,DM,M,36,42
21869,10/13/1994,8,DM,F,37,48
21870,10/13/1994,13,OL,M,29,12
21871,10/13/1994,8,DM,M,35,44
21872,10/13/1994,9,DM,M,38,42
21873,10/13/1994,15,,,NA,9999
21874,10/13/1994,10,,,NA,9999
21875,11/1/1994,21,PF,F,16,7
21876,11/1/1994,7,RM,F,17,15
21877,11/1/1994,12,DO,M,37,50
21878,11/1/1994,17,DM,F,35,42
21879,11/1/1994,2,DM,M,36,44
21880,11/1/1994,1,DM,F,35,27
21881,11/1/1994,24,PE,M,20,18
21882,11/1/1994,17,PF,F,17,7
21883,11/1/1994,18,PF,F,17,8
21884,11/1/1994,2,DO,M,37,50
21885,11/1/1994,12,NL,M,34,226
21886,11/1/1994,21,PF,M,16,9999
21887,11/1/1994,12,DM,F,36,40
21888,11/1/1994,17,DM,M,36,41
21889,11/1/1994,18,PF,F,16,8
21890,11/1/1994,20,PF,M,15,7
21891,11/1/1994,22,DM,F,36,23
21892,11/1/1994,1,DM,F,36,36
21893,11/1/1994,12,DM,M,36,38
21894,11/1/1994,19,PF,F,15,9
21895,11/1/1994,12,DM,F,37,38
21896,11/1/1994,19,PF,M,16,9
21897,11/1/1994,21,PF,F,15,7
21898,11/1/1994,17,DM,F,36,42
21899,11/1/1994,17,AH,,NA,9999
21900,11/1/1994,1,DM,F,35,24
21901,11/1/1994,2,DO,M,36,47
21902,11/1/1994,1,PF,F,16,7
21903,11/1/1994,21,PF,F,15,7
21904,11/1/1994,1,DM,F,37,43
21905,11/1/1994,23,,,NA,9999
21906,11/2/1994,6,AH,,NA,9999
21907,11/2/1994,13,DM,M,35,42
21908,11/2/1994,13,PF,F,13,7
21909,11/2/1994,14,DM,M,36,36
21910,11/2/1994,14,DM,M,35,45
21911,11/2/1994,4,PF,F,14,6
21912,11/2/1994,6,PF,F,16,8
21913,11/2/1994,15,AH,,NA,9999
21914,11/2/1994,11,DM,M,37,42
21915,11/2/1994,14,DM,M,37,47
21916,11/2/1994,11,DM,M,38,41
21917,11/2/1994,4,DM,M,37,45
21918,11/2/1994,8,DO,F,37,39
21919,11/2/1994,9,DM,F,36,42
21920,11/2/1994,9,DM,M,36,39
21921,11/2/1994,13,OL,M,20,9999
21922,11/2/1994,4,DM,F,36,36
21923,11/2/1994,8,DM,M,37,43
21924,11/2/1994,5,PP,M,22,19
21925,11/2/1994,6,PP,M,22,14
21926,11/2/1994,5,OL,F,20,22
21927,11/2/1994,9,DM,M,37,40
21928,11/2/1994,8,DM,M,36,44
21929,11/2/1994,8,DM,F,35,44
21930,11/2/1994,8,DM,M,35,43
21931,11/2/1994,11,DM,F,37,47
21932,11/2/1994,3,,,NA,9999
21933,11/2/1994,10,,,NA,9999
21934,11/2/1994,16,,,NA,9999
21935,12/4/1994,18,PF,F,17,9
21936,12/4/1994,18,PF,F,16,8
21937,12/4/1994,12,DO,M,38,47
21938,12/4/1994,24,PE,M,21,19
21939,12/4/1994,24,PE,F,21,17
21940,12/4/1994,2,DM,M,36,44
21941,12/4/1994,18,PF,F,NA,7
21942,12/4/1994,1,DM,F,36,41
21943,12/4/1994,19,PF,F,16,10
21944,12/4/1994,2,DO,M,36,49
21945,12/4/1994,17,DM,M,37,42
21946,12/4/1994,22,AB,,NA,9999
21947,12/4/1994,12,DM,M,36,38
21948,12/4/1994,17,DM,M,36,41
21949,12/4/1994,22,DM,F,37,42
21950,12/4/1994,12,DM,F,37,38
21951,12/4/1994,1,DM,F,36,45
21952,12/4/1994,19,PF,M,16,9
21953,12/4/1994,22,DM,F,37,38
21954,12/4/1994,22,DM,F,35,28
21955,12/4/1994,20,PF,M,16,7
21956,12/4/1994,1,DM,M,36,45
21957,12/4/1994,2,DO,M,39,46
21958,12/4/1994,2,DO,M,37,46
21959,12/4/1994,21,PF,F,16,7
21960,12/4/1994,1,DM,M,37,44
21961,12/4/1994,17,DM,M,37,52
21962,12/4/1994,21,CB,,NA,9999
21963,12/4/1994,1,DM,M,38,48
21964,12/4/1994,12,DM,F,37,41
21965,12/4/1994,19,AB,,NA,9999
21966,12/4/1994,23,,,NA,9999
21967,12/5/1994,11,DM,M,38,44
21968,12/5/1994,8,DO,M,NA,37
21969,12/5/1994,4,DM,M,36,44
21970,12/5/1994,14,DM,M,36,43
21971,12/5/1994,13,DM,M,37,43
21972,12/5/1994,11,DM,M,39,43
21973,12/5/1994,8,DO,F,36,48
21974,12/5/1994,8,DM,M,36,46
21975,12/5/1994,6,PF,F,16,8
21976,12/5/1994,9,DM,F,37,40
21977,12/5/1994,14,DM,M,37,46
21978,12/5/1994,6,PF,F,16,7
21979,12/5/1994,5,DM,M,38,47
21980,12/5/1994,3,RM,F,16,16
21981,12/5/1994,9,DX,,NA,9999
21982,12/5/1994,15,OL,F,21,23
21983,12/5/1994,9,AH,,NA,9999
21984,12/5/1994,15,OL,M,22,19
21985,12/5/1994,14,DM,M,37,44
21986,12/5/1994,5,DM,F,39,43
21987,12/5/1994,8,DM,M,34,46
21988,12/5/1994,4,DM,F,36,38
21989,12/5/1994,8,DM,F,36,40
21990,12/5/1994,10,,,NA,9999
21991,12/5/1994,7,,,NA,9999
21992,12/5/1994,16,,,NA,9999
21993,1/11/1995,18,PF,F,16,7
21994,1/11/1995,12,DO,M,36,47
21995,1/11/1995,2,DO,M,36,51
21996,1/11/1995,21,PF,F,14,7
21997,1/11/1995,24,RM,M,15,10
21998,1/11/1995,1,DM,M,38,46
21999,1/11/1995,19,PF,F,15,8
22000,1/11/1995,1,DM,F,37,45
22001,1/11/1995,2,DO,M,36,41
22002,1/11/1995,18,PF,F,16,8
22003,1/11/1995,2,DM,M,37,41
22004,1/11/1995,12,DM,F,37,37
22005,1/11/1995,1,DM,M,37,49
22006,1/11/1995,22,DM,F,37,39
22007,1/11/1995,22,DM,F,36,33
22008,1/11/1995,2,DO,M,38,52
22009,1/11/1995,1,DM,M,37,44
22010,1/11/1995,19,PF,M,16,9
22011,1/11/1995,12,DM,F,36,41
22012,1/11/1995,20,,,NA,9999
22013,1/11/1995,23,,,NA,9999
22014,1/11/1995,7,,,NA,9999
22015,1/12/1995,14,DM,M,38,47
22016,1/12/1995,11,DM,M,38,47
22017,1/12/1995,15,RM,F,16,9
22018,1/12/1995,4,DM,F,36,39
22019,1/12/1995,13,OL,M,21,24
22020,1/12/1995,17,DM,M,36,44
22021,1/12/1995,4,DM,M,37,43
22022,1/12/1995,17,DM,M,36,54
22023,1/12/1995,13,DM,F,34,34
22024,1/12/1995,15,PC,,NA,9999
22025,1/12/1995,5,OL,F,21,19
22026,1/12/1995,14,DM,M,37,51
22027,1/12/1995,13,DM,M,36,47
22028,1/12/1995,11,DM,M,39,48
22029,1/12/1995,11,DM,F,37,41
22030,1/12/1995,3,,,NA,9999
22031,1/12/1995,6,,,NA,9999
22032,1/12/1995,16,,,NA,9999
22033,1/13/1995,8,DO,M,36,51
22034,1/13/1995,8,DO,F,36,48
22035,1/13/1995,9,DM,M,35,44
22036,1/13/1995,9,DM,F,37,37
22037,1/13/1995,8,DM,F,37,42
22038,1/13/1995,8,DM,M,36,47
22039,1/13/1995,9,DM,M,37,43
22040,1/13/1995,10,,,NA,9999
22041,2/4/1995,20,AB,,NA,9999
22042,2/4/1995,2,DM,F,36,45
22043,2/4/1995,17,DM,M,37,48
22044,2/4/1995,2,DM,M,37,46
22045,2/4/1995,23,AB,,NA,9999
22046,2/4/1995,24,RM,F,15,10
22047,2/4/1995,1,DO,M,35,33
22048,2/4/1995,1,DM,F,36,40
22049,2/4/1995,2,DO,M,58,51
22050,2/4/1995,8,DO,F,37,61
22051,2/4/1995,12,DM,F,36,46
22052,2/4/1995,19,PF,F,15,9
22053,2/4/1995,18,PF,F,15,9
22054,2/4/1995,12,AH,,NA,9999
22055,2/4/1995,1,OL,F,20,25
22056,2/4/1995,22,DM,F,NA,9999
22057,2/4/1995,20,RM,F,13,11
22058,2/4/1995,18,RM,F,16,12
22059,2/4/1995,12,AH,,NA,9999
22060,2/4/1995,8,DO,M,NA,9999
22061,2/4/1995,22,DM,F,36,36
22062,2/4/1995,2,DO,M,37,52
22063,2/4/1995,1,DM,F,37,53
22064,2/4/1995,20,AB,,NA,9999
22065,2/4/1995,17,DM,M,NA,9999
22066,2/4/1995,8,DM,M,36,48
22067,2/4/1995,8,DM,M,38,48
22068,2/4/1995,20,PF,M,11,9
22069,2/4/1995,2,DO,M,37,62
22070,2/4/1995,1,DM,M,38,45
22071,2/4/1995,8,DM,M,36,49
22072,2/4/1995,1,DM,M,38,46
22073,2/4/1995,8,DM,F,37,45
22074,2/4/1995,8,DM,M,35,45
22075,2/4/1995,23,PU,,NA,9999
22076,2/4/1995,12,DM,F,36,43
22077,2/4/1995,21,,,NA,9999
22078,2/5/1995,4,DM,M,36,44
22079,2/5/1995,14,DM,M,38,48
22080,2/5/1995,15,AH,,NA,9999
22081,2/5/1995,14,DM,M,37,52
22082,2/5/1995,3,DM,F,35,41
22083,2/5/1995,15,AH,,NA,9999
22084,2/5/1995,4,DM,M,37,49
22085,2/5/1995,6,PF,F,16,9
22086,2/5/1995,11,DM,M,37,50
22087,2/5/1995,7,RM,M,17,8
22088,2/5/1995,15,RM,F,17,13
22089,2/5/1995,7,PE,M,22,20
22090,2/5/1995,9,DM,M,36,43
22091,2/5/1995,13,DM,M,37,54
22092,2/5/1995,6,RM,M,17,10
22093,2/5/1995,9,DM,M,36,47
22094,2/5/1995,4,DM,M,36,47
22095,2/5/1995,14,AH,,NA,9999
22096,2/5/1995,14,DM,F,37,45
22097,2/5/1995,5,OL,F,21,20
22098,2/5/1995,9,DM,M,37,45
22099,2/5/1995,15,AH,,NA,9999
22100,2/5/1995,9,DM,F,38,39
22101,2/5/1995,9,DM,F,37,41
22102,2/5/1995,4,DM,F,35,43
22103,2/5/1995,10,,,NA,9999
22104,2/5/1995,16,,,NA,9999
22105,3/4/1995,2,DM,F,37,49
22106,3/4/1995,24,RM,M,NA,12
22107,3/4/1995,1,DO,M,36,39
22108,3/4/1995,2,OL,M,21,24
22109,3/4/1995,2,DM,M,37,46
22110,3/4/1995,18,RM,F,17,18
22111,3/4/1995,7,AB,,NA,9999
22112,3/4/1995,1,DM,F,37,43
22113,3/4/1995,18,PF,F,17,9
22114,3/4/1995,17,DM,F,38,47
22115,3/4/1995,12,DM,F,37,40
22116,3/4/1995,17,DM,M,37,57
22117,3/4/1995,12,DM,F,37,45
22118,3/4/1995,17,DM,M,37,47
22119,3/4/1995,12,DM,F,35,23
22120,3/4/1995,2,DO,M,37,54
22121,3/4/1995,1,PF,M,16,7
22122,3/4/1995,1,DM,F,34,22
22123,3/4/1995,12,DM,M,34,24
22124,3/4/1995,7,RM,M,17,10
22125,3/4/1995,18,PF,F,16,10
22126,3/4/1995,1,DM,M,37,48
22127,3/4/1995,21,PF,F,16,8
