record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
1416,11,4,1978,1,DM,F,35,39,Dipodomys,merriami,Rodent,Spectab exclosure
1417,11,4,1978,12,DM,F,35,42,Dipodomys,merriami,Rodent,Control
1418,11,4,1978,8,DO,F,32,45,Dipodomys,ordii,Rodent,Control
1419,11,4,1978,9,DM,F,33,39,Dipodomys,merriami,Rodent,Spectab exclosure
1420,11,4,1978,19,OT,M,20,21,Onychomys,torridus,Rodent,Long-term Krat Exclosure
1421,11,4,1978,12,OT,F,21,22,Onychomys,torridus,Rodent,Control
1422,11,4,1978,1,DS,M,52,130,Dipodomys,spectabilis,Rodent,Spectab exclosure
1423,11,4,1978,9,DS,F,50,101,Dipodomys,spectabilis,Rodent,Spectab exclosure
1424,11,4,1978,17,DO,F,31,45,Dipodomys,ordii,Rodent,Control
1425,11,4,1978,22,DS,F,49,129,Dipodomys,spectabilis,Rodent,Control
1426,11,4,1978,11,DM,M,37,45,Dipodomys,merriami,Rodent,Control
1427,11,4,1978,21,PF,F,15,6,Perognathus,flavus,Rodent,Long-term Krat Exclosure
1428,11,4,1978,12,DM,M,37,45,Dipodomys,merriami,Rodent,Control
1429,11,4,1978,20,DS,M,50,130,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1430,11,4,1978,9,DM,M,37,39,Dipodomys,merriami,Rodent,Spectab exclosure
1431,11,4,1978,9,DS,F,46,108,Dipodomys,spectabilis,Rodent,Spectab exclosure
1432,11,4,1978,11,OL,F,20,28,Onychomys,leucogaster,Rodent,Control
1433,11,4,1978,17,DM,M,39,49,Dipodomys,merriami,Rodent,Control
1434,11,4,1978,11,DM,M,38,39,Dipodomys,merriami,Rodent,Control
1435,11,4,1978,17,SH,M,29,89,Sigmodon,hispidus,Rodent,Control
1436,11,4,1978,8,OT,F,20,24,Onychomys,torridus,Rodent,Control
1437,11,4,1978,10,,,NA,NA,NA,NA,NA,Rodent Exclosure
1438,11,4,1978,23,,,NA,NA,NA,NA,NA,Rodent Exclosure
1439,11,5,1978,6,DM,M,35,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1440,11,5,1978,4,DM,F,36,36,Dipodomys,merriami,Rodent,Control
1441,11,5,1978,6,DM,F,36,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1442,11,5,1978,13,DM,F,39,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1443,11,5,1978,5,OT,M,20,21,Onychomys,torridus,Rodent,Rodent Exclosure
1444,11,5,1978,18,DM,F,34,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1445,11,5,1978,6,DM,F,35,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1446,11,5,1978,15,AH,,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
1447,11,5,1978,6,DS,F,50,111,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1448,11,5,1978,14,DM,M,37,45,Dipodomys,merriami,Rodent,Control
1449,11,5,1978,5,DS,M,52,132,Dipodomys,spectabilis,Rodent,Rodent Exclosure
1450,11,5,1978,13,DS,F,48,107,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1451,11,5,1978,18,DS,M,50,119,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1452,11,5,1978,18,DS,F,51,121,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1453,11,5,1978,2,NL,M,NA,218,Neotoma,albigula,Rodent,Control
1454,11,5,1978,4,DS,M,49,111,Dipodomys,spectabilis,Rodent,Control
1455,11,5,1978,18,OL,M,20,37,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
1456,11,5,1978,6,DM,M,37,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1457,11,5,1978,18,OL,M,20,26,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
1458,11,5,1978,4,DM,M,35,38,Dipodomys,merriami,Rodent,Control
1459,11,5,1978,6,DS,F,47,105,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1460,11,5,1978,18,DM,M,36,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1461,11,5,1978,2,DM,F,36,38,Dipodomys,merriami,Rodent,Control
1462,11,5,1978,4,OT,F,20,22,Onychomys,torridus,Rodent,Control
1463,11,5,1978,14,DS,F,46,121,Dipodomys,spectabilis,Rodent,Control
1464,11,5,1978,18,DM,F,36,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1465,11,5,1978,14,NL,M,32,153,Neotoma,albigula,Rodent,Control
1466,11,5,1978,14,DM,F,36,43,Dipodomys,merriami,Rodent,Control
1467,11,5,1978,2,PE,M,20,22,Peromyscus,eremicus,Rodent,Control
1468,11,5,1978,13,DM,F,37,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1469,11,5,1978,2,DM,F,38,41,Dipodomys,merriami,Rodent,Control
1470,11,5,1978,13,SS,,NA,NA,Spermophilus,spilosoma,Rodent,Short-term Krat Exclosure
1471,11,5,1978,13,DM,F,37,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1472,11,5,1978,2,OT,F,20,23,Onychomys,torridus,Rodent,Control
1473,11,5,1978,4,OT,M,20,28,Onychomys,torridus,Rodent,Control
1474,11,5,1978,3,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1475,11,5,1978,7,,,NA,NA,NA,NA,NA,Rodent Exclosure
1476,11,5,1978,16,,,NA,NA,NA,NA,NA,Rodent Exclosure
1477,12,2,1978,17,OL,F,21,28,Onychomys,leucogaster,Rodent,Control
1478,12,2,1978,19,RM,M,17,8,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
1479,12,2,1978,9,OL,M,21,34,Onychomys,leucogaster,Rodent,Spectab exclosure
1480,12,2,1978,22,DM,F,36,NA,Dipodomys,merriami,Rodent,Control
1481,12,2,1978,9,OL,F,21,29,Onychomys,leucogaster,Rodent,Spectab exclosure
1482,12,2,1978,22,OL,M,20,28,Onychomys,leucogaster,Rodent,Control
1483,12,2,1978,11,DM,F,36,37,Dipodomys,merriami,Rodent,Control
1484,12,2,1978,9,DS,F,51,128,Dipodomys,spectabilis,Rodent,Spectab exclosure
1485,12,2,1978,17,DM,F,34,40,Dipodomys,merriami,Rodent,Control
1486,12,2,1978,11,DM,M,38,44,Dipodomys,merriami,Rodent,Control
1487,12,2,1978,1,DM,F,36,37,Dipodomys,merriami,Rodent,Spectab exclosure
1488,12,2,1978,17,DS,F,47,119,Dipodomys,spectabilis,Rodent,Control
1489,12,2,1978,12,DM,M,35,39,Dipodomys,merriami,Rodent,Control
1490,12,2,1978,12,NL,M,32,223,Neotoma,albigula,Rodent,Control
1491,12,2,1978,22,OL,M,21,33,Onychomys,leucogaster,Rodent,Control
1492,12,2,1978,1,DM,F,34,38,Dipodomys,merriami,Rodent,Spectab exclosure
1493,12,2,1978,11,OT,F,20,25,Onychomys,torridus,Rodent,Control
1494,12,2,1978,21,RM,F,17,7,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
1495,12,2,1978,22,OL,F,21,32,Onychomys,leucogaster,Rodent,Control
1496,12,2,1978,9,DM,F,36,41,Dipodomys,merriami,Rodent,Spectab exclosure
1497,12,2,1978,20,DS,M,51,136,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1498,12,2,1978,11,DM,M,38,46,Dipodomys,merriami,Rodent,Control
1499,12,2,1978,9,DS,F,49,101,Dipodomys,spectabilis,Rodent,Spectab exclosure
1500,12,2,1978,8,DO,M,33,52,Dipodomys,ordii,Rodent,Control
1501,12,2,1978,8,DS,F,49,122,Dipodomys,spectabilis,Rodent,Control
1502,12,2,1978,9,DS,F,48,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
1503,12,2,1978,22,DS,F,50,118,Dipodomys,spectabilis,Rodent,Control
1504,12,2,1978,12,DS,F,51,116,Dipodomys,spectabilis,Rodent,Control
1505,12,2,1978,8,OL,F,21,30,Onychomys,leucogaster,Rodent,Control
1506,12,2,1978,17,DO,F,33,44,Dipodomys,ordii,Rodent,Control
1507,12,2,1978,9,OL,M,21,44,Onychomys,leucogaster,Rodent,Spectab exclosure
1508,12,2,1978,22,OL,M,20,27,Onychomys,leucogaster,Rodent,Control
1509,12,2,1978,22,DS,F,51,132,Dipodomys,spectabilis,Rodent,Control
1510,12,2,1978,17,OL,M,21,NA,Onychomys,leucogaster,Rodent,Control
1511,12,2,1978,1,DM,M,37,42,Dipodomys,merriami,Rodent,Spectab exclosure
1512,12,2,1978,20,NL,F,31,181,Neotoma,albigula,Rodent,Short-term Krat Exclosure
1513,12,2,1978,9,DM,M,38,40,Dipodomys,merriami,Rodent,Spectab exclosure
1514,12,2,1978,11,DM,M,38,38,Dipodomys,merriami,Rodent,Control
1515,12,2,1978,22,DM,M,37,42,Dipodomys,merriami,Rodent,Control
1516,12,2,1978,17,OL,M,21,32,Onychomys,leucogaster,Rodent,Control
1517,12,2,1978,10,,,NA,NA,NA,NA,NA,Rodent Exclosure
1518,12,2,1978,23,,,NA,NA,NA,NA,NA,Rodent Exclosure
1519,12,3,1978,2,DM,M,38,46,Dipodomys,merriami,Rodent,Control
1520,12,3,1978,14,DS,F,47,120,Dipodomys,spectabilis,Rodent,Control
1521,12,3,1978,6,DS,F,52,113,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1522,12,3,1978,13,DM,F,38,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1523,12,3,1978,18,DM,F,36,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1524,12,3,1978,5,DM,F,36,37,Dipodomys,merriami,Rodent,Rodent Exclosure
1525,12,3,1978,18,DS,M,47,126,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1526,12,3,1978,18,DS,F,51,124,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1527,12,3,1978,6,DS,F,50,111,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1528,12,3,1978,6,DM,M,36,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1529,12,3,1978,2,DM,M,38,38,Dipodomys,merriami,Rodent,Control
1530,12,3,1978,14,NL,M,NA,169,Neotoma,albigula,Rodent,Control
1531,12,3,1978,4,DS,M,51,118,Dipodomys,spectabilis,Rodent,Control
1532,12,3,1978,13,OL,F,21,29,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
1533,12,3,1978,3,OT,F,20,23,Onychomys,torridus,Rodent,Long-term Krat Exclosure
1534,12,3,1978,2,DM,F,37,40,Dipodomys,merriami,Rodent,Control
1535,12,3,1978,2,DM,F,38,43,Dipodomys,merriami,Rodent,Control
1536,12,3,1978,18,DM,F,35,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1537,12,3,1978,5,DS,M,51,142,Dipodomys,spectabilis,Rodent,Rodent Exclosure
1538,12,3,1978,14,DM,M,38,45,Dipodomys,merriami,Rodent,Control
1539,12,3,1978,2,DM,M,36,49,Dipodomys,merriami,Rodent,Control
1540,12,3,1978,13,DS,F,47,111,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1541,12,3,1978,2,OT,M,21,NA,Onychomys,torridus,Rodent,Control
1542,12,3,1978,3,OT,M,20,28,Onychomys,torridus,Rodent,Long-term Krat Exclosure
1543,12,3,1978,2,OL,F,22,38,Onychomys,leucogaster,Rodent,Control
1544,12,3,1978,2,OL,M,21,32,Onychomys,leucogaster,Rodent,Control
1545,12,3,1978,13,DM,F,36,NA,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1546,12,3,1978,6,OL,M,22,36,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
1547,12,3,1978,5,OT,F,22,26,Onychomys,torridus,Rodent,Rodent Exclosure
1548,12,3,1978,5,OT,M,20,21,Onychomys,torridus,Rodent,Rodent Exclosure
1549,12,3,1978,7,,,NA,NA,NA,NA,NA,Rodent Exclosure
1550,12,3,1978,15,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1551,12,3,1978,16,DM,M,38,45,Dipodomys,merriami,Rodent,Rodent Exclosure
1552,1,28,1979,22,DM,F,37,37,Dipodomys,merriami,Rodent,Control
1553,1,28,1979,8,DS,F,48,128,Dipodomys,spectabilis,Rodent,Control
1554,1,28,1979,9,DM,F,37,42,Dipodomys,merriami,Rodent,Spectab exclosure
1555,1,28,1979,11,DM,M,36,37,Dipodomys,merriami,Rodent,Control
1556,1,28,1979,22,DM,M,NA,NA,Dipodomys,merriami,Rodent,Control
1557,1,28,1979,17,DM,F,36,48,Dipodomys,merriami,Rodent,Control
1558,1,28,1979,12,DM,M,36,45,Dipodomys,merriami,Rodent,Control
1559,1,28,1979,17,DM,F,34,42,Dipodomys,merriami,Rodent,Control
1560,1,28,1979,11,DO,M,34,52,Dipodomys,ordii,Rodent,Control
1561,1,28,1979,22,OL,M,19,35,Onychomys,leucogaster,Rodent,Control
1562,1,28,1979,11,DM,M,39,50,Dipodomys,merriami,Rodent,Control
1563,1,28,1979,1,OL,M,19,46,Onychomys,leucogaster,Rodent,Spectab exclosure
1564,1,28,1979,9,DM,F,36,43,Dipodomys,merriami,Rodent,Spectab exclosure
1565,1,28,1979,22,DM,M,38,47,Dipodomys,merriami,Rodent,Control
1566,1,28,1979,11,OL,M,21,35,Onychomys,leucogaster,Rodent,Control
1567,1,28,1979,11,DM,M,37,43,Dipodomys,merriami,Rodent,Control
1568,1,28,1979,10,,,NA,NA,NA,NA,NA,Rodent Exclosure
1569,1,28,1979,19,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1570,1,28,1979,20,,,NA,NA,NA,NA,NA,Short-term Krat Exclosure
1571,1,28,1979,21,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1572,1,28,1979,23,,,NA,NA,NA,NA,NA,Rodent Exclosure
1573,1,29,1979,2,OL,F,19,31,Onychomys,leucogaster,Rodent,Control
1574,1,29,1979,13,OL,M,NA,39,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
1575,1,29,1979,18,DM,F,NA,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1576,1,29,1979,6,DM,M,NA,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1577,1,29,1979,18,DM,M,NA,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1578,1,29,1979,6,DM,M,NA,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1579,1,29,1979,4,DM,F,NA,44,Dipodomys,merriami,Rodent,Control
1580,1,29,1979,18,DM,M,NA,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1581,1,29,1979,2,DM,F,38,42,Dipodomys,merriami,Rodent,Control
1582,1,29,1979,6,DS,F,NA,125,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1583,1,29,1979,18,DM,F,NA,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1584,1,29,1979,2,OT,M,NA,30,Onychomys,torridus,Rodent,Control
1585,1,29,1979,3,OT,F,NA,27,Onychomys,torridus,Rodent,Long-term Krat Exclosure
1586,1,29,1979,16,DM,M,38,45,Dipodomys,merriami,Rodent,Rodent Exclosure
1587,1,29,1979,18,DM,M,NA,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1588,1,29,1979,18,DS,M,NA,137,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1589,1,29,1979,4,DS,M,NA,126,Dipodomys,spectabilis,Rodent,Control
1590,1,29,1979,6,DM,M,NA,50,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1591,1,29,1979,6,DM,F,NA,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1592,1,29,1979,18,DS,F,NA,153,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1593,1,29,1979,16,DM,F,34,42,Dipodomys,merriami,Rodent,Rodent Exclosure
1594,1,29,1979,2,OT,M,NA,26,Onychomys,torridus,Rodent,Control
1595,1,29,1979,4,DM,F,NA,42,Dipodomys,merriami,Rodent,Control
1596,1,29,1979,6,DM,F,NA,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1597,1,29,1979,2,OL,F,NA,39,Onychomys,leucogaster,Rodent,Control
1598,1,29,1979,6,OL,F,NA,32,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
1599,1,29,1979,18,DM,M,NA,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1600,1,29,1979,4,DM,M,NA,44,Dipodomys,merriami,Rodent,Control
1601,1,29,1979,14,DS,F,NA,142,Dipodomys,spectabilis,Rodent,Control
1602,1,29,1979,18,DM,F,NA,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1603,1,29,1979,2,PE,M,NA,26,Peromyscus,eremicus,Rodent,Control
1604,1,29,1979,14,DM,F,NA,48,Dipodomys,merriami,Rodent,Control
1605,1,29,1979,16,OT,,NA,NA,Onychomys,torridus,Rodent,Rodent Exclosure
1606,1,29,1979,6,DM,F,NA,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1607,1,29,1979,16,OT,,NA,NA,Onychomys,torridus,Rodent,Rodent Exclosure
1608,1,29,1979,6,DM,F,NA,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1609,1,29,1979,18,DM,M,NA,NA,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1610,1,29,1979,6,DM,M,NA,52,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1611,1,29,1979,2,DM,F,NA,43,Dipodomys,merriami,Rodent,Control
1612,1,29,1979,13,DM,F,NA,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1613,1,29,1979,18,DM,M,NA,48,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1614,1,29,1979,5,,,NA,NA,NA,NA,NA,Rodent Exclosure
1615,1,29,1979,7,,,NA,NA,NA,NA,NA,Rodent Exclosure
1616,1,29,1979,15,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1617,2,24,1979,22,OL,F,20,40,Onychomys,leucogaster,Rodent,Control
1618,2,24,1979,9,OL,M,21,37,Onychomys,leucogaster,Rodent,Spectab exclosure
1619,2,24,1979,22,DM,M,36,50,Dipodomys,merriami,Rodent,Control
1620,2,24,1979,22,DM,M,36,47,Dipodomys,merriami,Rodent,Control
1621,2,24,1979,22,DM,F,36,44,Dipodomys,merriami,Rodent,Control
1622,2,24,1979,8,OL,F,21,32,Onychomys,leucogaster,Rodent,Control
1623,2,24,1979,9,DO,F,NA,61,Dipodomys,ordii,Rodent,Spectab exclosure
1624,2,24,1979,11,DM,M,37,48,Dipodomys,merriami,Rodent,Control
1625,2,24,1979,12,DS,F,52,123,Dipodomys,spectabilis,Rodent,Control
1626,2,24,1979,11,OL,M,21,36,Onychomys,leucogaster,Rodent,Control
1627,2,24,1979,8,DS,M,52,109,Dipodomys,spectabilis,Rodent,Control
1628,2,24,1979,22,DM,M,35,46,Dipodomys,merriami,Rodent,Control
1629,2,24,1979,11,DM,M,36,44,Dipodomys,merriami,Rodent,Control
1630,2,24,1979,8,DS,F,50,NA,Dipodomys,spectabilis,Rodent,Control
1631,2,24,1979,22,DS,F,52,127,Dipodomys,spectabilis,Rodent,Control
1632,2,24,1979,17,DO,F,34,48,Dipodomys,ordii,Rodent,Control
1633,2,24,1979,17,DS,F,50,125,Dipodomys,spectabilis,Rodent,Control
1634,2,24,1979,8,DM,M,36,42,Dipodomys,merriami,Rodent,Control
1635,2,24,1979,22,DM,M,37,45,Dipodomys,merriami,Rodent,Control
1636,2,24,1979,12,DM,M,36,47,Dipodomys,merriami,Rodent,Control
1637,2,24,1979,9,DS,F,50,124,Dipodomys,spectabilis,Rodent,Spectab exclosure
1638,2,24,1979,20,DS,F,50,131,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1639,2,24,1979,7,,,NA,NA,NA,NA,NA,Rodent Exclosure
1640,2,24,1979,10,,,NA,NA,NA,NA,NA,Rodent Exclosure
1641,2,24,1979,19,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1642,2,24,1979,21,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1643,2,24,1979,23,,,NA,NA,NA,NA,NA,Rodent Exclosure
1644,2,25,1979,2,DM,F,37,44,Dipodomys,merriami,Rodent,Control
1645,2,25,1979,3,OT,M,21,26,Onychomys,torridus,Rodent,Long-term Krat Exclosure
1646,2,25,1979,2,OL,F,20,30,Onychomys,leucogaster,Rodent,Control
1647,2,25,1979,5,DS,M,52,142,Dipodomys,spectabilis,Rodent,Rodent Exclosure
1648,2,25,1979,14,DM,F,36,43,Dipodomys,merriami,Rodent,Control
1649,2,25,1979,18,DS,M,52,139,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1650,2,25,1979,3,OT,F,20,30,Onychomys,torridus,Rodent,Long-term Krat Exclosure
1651,2,25,1979,1,DM,M,38,43,Dipodomys,merriami,Rodent,Spectab exclosure
1652,2,25,1979,18,DS,F,52,132,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1653,2,25,1979,2,PM,F,19,26,Peromyscus,maniculatus,Rodent,Control
1654,2,25,1979,1,DM,M,37,48,Dipodomys,merriami,Rodent,Spectab exclosure
1655,2,25,1979,6,DS,F,50,119,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1656,2,25,1979,1,DS,M,51,137,Dipodomys,spectabilis,Rodent,Spectab exclosure
1657,2,25,1979,15,PM,F,19,24,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
1658,2,25,1979,4,DS,M,49,130,Dipodomys,spectabilis,Rodent,Control
1659,2,25,1979,13,DS,M,51,60,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1660,2,25,1979,14,DS,F,51,127,Dipodomys,spectabilis,Rodent,Control
1661,2,25,1979,2,DM,F,35,44,Dipodomys,merriami,Rodent,Control
1662,2,25,1979,16,OL,F,22,35,Onychomys,leucogaster,Rodent,Rodent Exclosure
1663,2,25,1979,4,DM,M,35,46,Dipodomys,merriami,Rodent,Control
1664,2,25,1979,16,OL,M,21,34,Onychomys,leucogaster,Rodent,Rodent Exclosure
1665,2,25,1979,4,DM,F,35,39,Dipodomys,merriami,Rodent,Control
1666,2,25,1979,14,DM,M,36,40,Dipodomys,merriami,Rodent,Control
1667,2,25,1979,16,DM,M,38,44,Dipodomys,merriami,Rodent,Rodent Exclosure
1668,2,25,1979,13,DM,F,37,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1669,2,25,1979,13,OL,F,22,39,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
1670,2,25,1979,2,PM,M,21,26,Peromyscus,maniculatus,Rodent,Control
1671,3,31,1979,12,DS,M,51,86,Dipodomys,spectabilis,Rodent,Control
1672,3,31,1979,4,DM,F,34,23,Dipodomys,merriami,Rodent,Control
1673,3,31,1979,2,DS,F,48,82,Dipodomys,spectabilis,Rodent,Control
1674,3,31,1979,13,DM,F,36,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1675,3,31,1979,17,PE,M,20,23,Peromyscus,eremicus,Rodent,Control
1676,3,31,1979,2,DM,M,36,54,Dipodomys,merriami,Rodent,Control
1677,3,31,1979,12,DM,M,36,53,Dipodomys,merriami,Rodent,Control
1678,3,31,1979,14,DS,F,NA,132,Dipodomys,spectabilis,Rodent,Control
1679,3,31,1979,22,DM,M,37,50,Dipodomys,merriami,Rodent,Control
1680,3,31,1979,14,DS,F,47,71,Dipodomys,spectabilis,Rodent,Control
1681,3,31,1979,5,DS,M,54,142,Dipodomys,spectabilis,Rodent,Rodent Exclosure
1682,3,31,1979,17,DM,F,35,46,Dipodomys,merriami,Rodent,Control
1683,3,31,1979,17,DS,M,51,71,Dipodomys,spectabilis,Rodent,Control
1684,3,31,1979,12,DS,F,52,125,Dipodomys,spectabilis,Rodent,Control
1685,3,31,1979,14,DS,F,47,73,Dipodomys,spectabilis,Rodent,Control
1686,3,31,1979,13,PF,F,16,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure
1687,3,31,1979,18,DO,F,32,29,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
1688,3,31,1979,22,PF,F,20,7,Perognathus,flavus,Rodent,Control
1689,3,31,1979,18,DS,M,51,141,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1690,3,31,1979,18,DS,M,50,78,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1691,3,31,1979,4,DM,F,37,49,Dipodomys,merriami,Rodent,Control
1692,3,31,1979,2,DM,M,37,45,Dipodomys,merriami,Rodent,Control
1693,3,31,1979,22,DS,F,52,144,Dipodomys,spectabilis,Rodent,Control
1694,3,31,1979,8,DS,F,58,123,Dipodomys,spectabilis,Rodent,Control
1695,3,31,1979,1,DS,M,50,141,Dipodomys,spectabilis,Rodent,Spectab exclosure
1696,3,31,1979,9,DS,F,50,115,Dipodomys,spectabilis,Rodent,Spectab exclosure
1697,3,31,1979,1,DS,M,52,140,Dipodomys,spectabilis,Rodent,Spectab exclosure
1698,3,31,1979,18,DS,M,51,127,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1699,3,31,1979,5,DM,M,37,54,Dipodomys,merriami,Rodent,Rodent Exclosure
1700,3,31,1979,17,DO,F,35,49,Dipodomys,ordii,Rodent,Control
1701,3,31,1979,2,DM,F,36,46,Dipodomys,merriami,Rodent,Control
1702,3,31,1979,6,DM,M,37,53,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
1703,3,31,1979,17,DS,F,48,129,Dipodomys,spectabilis,Rodent,Control
1704,3,31,1979,9,DS,F,48,112,Dipodomys,spectabilis,Rodent,Spectab exclosure
1705,3,31,1979,9,DS,F,48,71,Dipodomys,spectabilis,Rodent,Spectab exclosure
1706,3,31,1979,17,DO,F,34,50,Dipodomys,ordii,Rodent,Control
1707,3,31,1979,18,DO,M,35,54,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
1708,3,31,1979,13,DS,F,47,58,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1709,3,31,1979,9,DM,M,37,55,Dipodomys,merriami,Rodent,Spectab exclosure
1710,3,31,1979,11,DS,M,NA,NA,Dipodomys,spectabilis,Rodent,Control
1711,3,31,1979,9,DM,M,37,31,Dipodomys,merriami,Rodent,Spectab exclosure
1712,3,31,1979,11,DM,M,38,46,Dipodomys,merriami,Rodent,Control
1713,3,31,1979,13,DS,F,49,112,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
1714,3,31,1979,4,DS,M,51,129,Dipodomys,spectabilis,Rodent,Control
1715,3,31,1979,8,DM,M,37,45,Dipodomys,merriami,Rodent,Control
1716,3,31,1979,3,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1717,3,31,1979,7,,,NA,NA,NA,NA,NA,Rodent Exclosure
1718,3,31,1979,10,,,NA,NA,NA,NA,NA,Rodent Exclosure
1719,3,31,1979,15,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1720,3,31,1979,16,,,NA,NA,NA,NA,NA,Rodent Exclosure
1721,3,31,1979,19,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1722,3,31,1979,20,,,NA,NA,NA,NA,NA,Short-term Krat Exclosure
1723,3,31,1979,21,,,NA,NA,NA,NA,NA,Long-term Krat Exclosure
1724,3,31,1979,23,,,NA,NA,NA,NA,NA,Rodent Exclosure
1725,4,28,1979,11,DM,M,39,47,Dipodomys,merriami,Rodent,Control
1726,4,28,1979,12,DS,M,48,73,Dipodomys,spectabilis,Rodent,Control
1727,4,28,1979,12,DS,F,48,75,Dipodomys,spectabilis,Rodent,Control
1728,4,28,1979,12,DS,F,50,140,Dipodomys,spectabilis,Rodent,Control
